STT,Course ID,Khóa học,Môn học,Chương,Folder,Lesson ID,Tên bài,Loại video,Video ID,Link video,Số tài liệu,Tài liệu (title:url),Ngày tạo,Ngày cập nhật
"1012","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","ryxOqJNHhekrbTK3oCov","0103: Nhiệt độ, thang nhiệt độ, nhiệt kế","hls","b2:2k9 Lý VNA/2/0103-Nhiet-do-thang-nhiet-do-nhiet-ke-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/2/0103-Nhiet-do-thang-nhiet-do-nhiet-ke-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","2","ĐỀ:https://drive.google.com/file/d/1OkSElvLfu6TdhP3D6VHHrkfXcRiY1rjR/view?usp=drive_link | Tài liệu:https://drive.google.com/file/d/12Mcdoz8ANE_G63sC-_RR_ETen0HBymvZ/view?usp=drive_link","18/4/2026","25/6/2026"
"1013","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","22MHCPi4MATFlM0cNQ6c","Chữa bài tập 0103 - Nhiệt độ, thang nhiệt độ - Nhiệt kế","hls","b2:2k9 Lý VNA/2/Chua-bai-tap-0103-Nhiet-do-thang-nhiet-do-Nhiet-ke-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/2/Chua-bai-tap-0103-Nhiet-do-thang-nhiet-do-Nhiet-ke-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","18/4/2026","25/6/2026"
"1014","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","","Z85wveQtZ0VfE54oeM7A","0105 - Nhiệt dung riêng","hls","b2:2k9 Lý VNA/8/0105-Nhiet-dung-rieng-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/8/0105-Nhiet-dung-rieng-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","1","tài liệu:https://drive.google.com/file/d/1xxUFrHXBDfQP_ha455wWIbCGyJv4ix0L/view?usp=drive_link","24/6/2026","25/6/2026"
"1015","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","HaoAeFuMZHKdkcxawcGF","Chữa đề thi 0103 (đề để ở trong video lý thuyết)","drive","https://drive.google.com/file/d/1SmEV78bEk2hetnoXgVjJgyYKj8KJN_u8/view?usp=drive_link","https://drive.google.com/file/d/1SmEV78bEk2hetnoXgVjJgyYKj8KJN_u8/view?usp=drive_link","0","","24/4/2026","25/6/2026"
"1016","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","","O3hcd2Ss3PedLKvtt9wU","0106 - Nhiệt nóng chảy riêng","hls","b2:2k9 Lý VNA/8/0106-Nhiet-nong-chay-rieng-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/8/0106-Nhiet-nong-chay-rieng-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","1","tài liệu:https://drive.google.com/file/d/1air27pgGKO9MlgONjGL8YPvqZck-pyjn/view?usp=drive_link","24/6/2026","25/6/2026"
"1017","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","3KVpzgTvpRRIKf9tRJI4","Luyện tập Thang nhiệt độ","hls","b2:2k9 Lý VNA/2/Luyen-tap-Thang-nhiet-do-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/2/Luyen-tap-Thang-nhiet-do-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","1","Tài liệu:https://drive.google.com/file/d/1bPUdXmCIwoI2Xak05cijZNej1vxQGadb/view?usp=drive_link","18/4/2026","25/6/2026"
"1018","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","","63FbHrbnkIatsV3N1qhK","Chữa bài tập 0105 và 0106","hls","b2:2k9 Lý VNA/9/Chua-bai-tap-0105-va-0106-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/9/Chua-bai-tap-0105-va-0106-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","25/6/2026","25/6/2026"
"1019","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","PBzSuV74PvRptlCOVClb","Chữa bài tập tự luyện thang nhiệt độ","drive","https://drive.google.com/file/d/140XL_jAKG86PSUZ25bj7_uMHueA2sCoD/view?usp=drive_link","https://drive.google.com/file/d/140XL_jAKG86PSUZ25bj7_uMHueA2sCoD/view?usp=drive_link","0","","24/4/2026","25/6/2026"
"1020","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","","xhnR5gtmEzYjLiHhcZxU","0107 - Nhiệt hóa hơi riêng","hls","b2:2k9 Lý VNA/8/0107-Nhiet-hoa-hoi-rieng-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/8/0107-Nhiet-hoa-hoi-rieng-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","1","tài liệu:https://drive.google.com/file/d/1joMbbiYIkzD2H5lXFWxNwvmrrl7BfH23/view?usp=drive_link","24/6/2026","25/6/2026"
"1021","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","8yfV35c4p0AidYmfenHE","0104: Nội năng - Định luật 1 Nhiệt Động Lực Học","hls","b2:2k9 Lý VNA/2/0104-Noi-nang-dinh-luat-1-Nhiet-dong-Luc-Hoc-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/2/0104-Noi-nang-dinh-luat-1-Nhiet-dong-Luc-Hoc-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","3","Bản viết tay:https://drive.google.com/file/d/1s3r_z6lvuW8f0gCras3J1DPoAW8msF8a/view?usp=drive_link | Tài liệu:https://drive.google.com/file/d/1Z_f_UDTU-kJ4ozrrRbUlY6Ac16eg2ePh/view?usp=drive_link | Đề:https://drive.google.com/file/d/1A_pW3pzEL1Y2PcgspPl1ToEY6vSeFbQU/view?usp=drive_link","18/4/2026","25/6/2026"
"1022","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","","WjMcWoHqiGTfUz4G2KdL","Chữa Trắc nghiệm Thi Online Nhiệt nóng chảy riêng","hls","b2:2k9 Lý VNA/9/Chua-Trac-nghiem-Thi-Online-Nhiet-nong-chay-rieng-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/9/Chua-Trac-nghiem-Thi-Online-Nhiet-nong-chay-rieng-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","25/6/2026","25/6/2026"
"1023","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","longSBxelqZh4eMXcmbQ","0104 - Nội năng - Định luật 1 Nhiệt Động Lực Học Video chữa bài tập","hls","b2:2k9 Lý VNA/1/0104-Noi-nang-dinh-luat-1-Nhiet-dong-Luc-Hoc-Video-chua-bai-tap-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/1/0104-Noi-nang-dinh-luat-1-Nhiet-dong-Luc-Hoc-Video-chua-bai-tap-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","18/4/2026","25/6/2026"
"1024","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","0shyVwMUNCAGWM2lVrus","Chữa đề thi 0104 (đề để ở trong video lý thuyết)","drive","https://drive.google.com/file/d/1HSweCyJMkaeDfCE5NNyP01_y-RrKVQMo/view?usp=drive_link","https://drive.google.com/file/d/1HSweCyJMkaeDfCE5NNyP01_y-RrKVQMo/view?usp=drive_link","0","","24/4/2026","25/6/2026"
"1025","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","rxTAWsuqi1Q1XIPkOF1G","Luyện tập bài toán nội năng","hls","b2:2k9 Lý VNA/2/Luyen-tap-bai-toan-noi-nang-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/2/Luyen-tap-bai-toan-noi-nang-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","1","Tài liệu:https://drive.google.com/file/d/1Ao1ChHmynA5vnbgCT135-dFB1VwETKDP/view?usp=drive_link","18/4/2026","25/6/2026"
"1026","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","3dEXjMfgfp9cry2ZmT4A","0105 - Nhiệt Dung Riêng","drive","https://drive.google.com/file/d/1SYhRfNpKOX5msfTNN_hErD0hqvc1qUIx/view?usp=drive_link","https://drive.google.com/file/d/1SYhRfNpKOX5msfTNN_hErD0hqvc1qUIx/view?usp=drive_link","1","Tài liệu:https://drive.google.com/file/d/1KrN_kLY2OLj5EpZLrJSoe4pA_fm5fBDm/view?usp=drive_link","24/4/2026","25/6/2026"
"1027","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","fx0bdLzMIWJQOkCjkMev","Chữa bài tập về nhà 0105 Nhiệt dung riêng","drive","https://drive.google.com/file/d/1WIwFypPPXSgiRjSZmTHhRMkNS3K-cfpu/view?usp=drive_link","https://drive.google.com/file/d/1WIwFypPPXSgiRjSZmTHhRMkNS3K-cfpu/view?usp=drive_link","1","Đề:https://drive.google.com/file/d/1ZqocW_YKxTbQrWTLjxGy8FEXCwJzA4O2/view?usp=drive_link","3/5/2026","25/6/2026"
"1028","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","","Vk8T3Li3Y37nAfh84dZD","Đề kiểm tra toàn diện chương 1 - Đề 2","hls","b2:2k9 Lý VNA/12/de-kiem-tra-toan-dien-chuong-1-de-2-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/12/de-kiem-tra-toan-dien-chuong-1-de-2-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","1","tài liệu:https://drive.google.com/file/d/1H0ytLXdgqEvvz9iEJTUNgXMfPTO1lxUJ/view?usp=drive_link","8/7/2026","8/7/2026"
"1029","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","","pG8PZxuZsJbJwDdo9q5i","ĐỀ - KIỂM TRA TOÀN DIỆN LÍ THUYẾT - ĐỀ SỐ 1","r2","","","1","tài liệu:https://drive.google.com/file/d/1ZQmnVTMQ1pVkwLqLEFx_h6KFC9yGNZTB/view?usp=drive_link","10/7/2026",""
"1030","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","o3CXlTEAsEaJvH1USuVF","Các bài toán Nhiệt nâng cao - Phần 1","hls","b2:2k9 Lý VNA/3/Cac-bai-toan-Nhiet-nang-cao-Phan-1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/3/Cac-bai-toan-Nhiet-nang-cao-Phan-1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","1","Tài liệu:https://drive.google.com/file/d/17cLojK2VPmRyNZ6ewVod5tpvJLYV18ae/view?usp=drive_link","22/5/2026","25/6/2026"
"1031","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","YHLs24KI9JT7Te5VopN9","TAKENOTE - Chương 1 Vật Lí Nhiệt","r2","","","1","Tài liệu:https://drive.google.com/file/d/1xdQFx4aaCyKIwyK4CMNKTsfXiUfvtMoy/view?usp=drive_link","25/5/2026","25/6/2026"
"1032","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","JeNcM8q4TqHtbwJ9jVB7","Luyện tập bài toán trao đổi nhiệt.","hls","b2:2k9 Lý VNA/3/Luyen-tap-bai-toan-trao-doi-nhiet.-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/3/Luyen-tap-bai-toan-trao-doi-nhiet.-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","1","Tài liệu:https://drive.google.com/file/d/1eeUmsITvxoDoWEoMwau2Jh3VPVwAsjgn/view?usp=drive_link","28/5/2026","25/6/2026"
"1033","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","","1ZIwdf9OqFriDWxlB6fw","Luyện tập câu hỏi đúng sai - Vật Lí Nhiệt","hls","b2:2k9 Lý VNA/Luyen-tap-cau-hoi-dung-sai-Vat-Li-Nhiet-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/Luyen-tap-cau-hoi-dung-sai-Vat-Li-Nhiet-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","1","Tài liệu:https://drive.google.com/file/d/1wY2F3eItsE25yFsNaTmLmQftrh7S0A5T/view?usp=drive_link","30/5/2026","25/6/2026"
"1034","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","0101 - Cấu trúc của chất","7L5iv03vniOLxmJCU0QL","0101 - Cấu trúc của chất","hls","b2:2k9 Lý VNA/3/0101-Cau-truc-cua-chat-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/3/0101-Cau-truc-cua-chat-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","27/5/2026","25/6/2026"
"1035","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Buổi 2: Chữa bài thi online 0101 và dạy bài mới 0102 - Sự chuyển thể","t6zdTseiVlcg16afNlZA","Buổi 2: Chữa bài thi online 0101 và dạy bài mới 0102 - Sự chuyển thể","hls","b2:2k9 Lý VNA/4/Buoi-2-Chua-bai-thi-online-0101-va-day-bai-moi-0102-Su-chuyen-the-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/4/Buoi-2-Chua-bai-thi-online-0101-va-day-bai-moi-0102-Su-chuyen-the-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","31/5/2026","25/6/2026"
"1036","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Học tiếp - 0102 - Sự chuyển thể","Ca1PX5kSKJkQQzv6qZnt","Học tiếp - 0102 - Sự chuyển thể","hls","b2:2k9 Lý VNA/7/Hoc-tiep-0102-Su-chuyen-the-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/7/Hoc-tiep-0102-Su-chuyen-the-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","1/6/2026","25/6/2026"
"1037","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","0103 - Nhiệt độ, thang nhiệt độ, nhiệt kế","1KMDEGo5YUa2rFYB1ZM0","0103 - Nhiệt độ, thang nhiệt độ, nhiệt kế","hls","b2:2k9 Lý VNA/4/0103-Nhiet-do-thang-nhiet-do-nhiet-ke-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/4/0103-Nhiet-do-thang-nhiet-do-nhiet-ke-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","7/6/2026","25/6/2026"
"1038","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Luyện tập - Bài toán trao đổi nhiệt","kK7VudZcbQLCENmEPs3u","#9 Luyện tập Bài toán trao đổi nhiệt","hls","b2:2k9 Lý VNA/10/-9-Luyen-tap-Bai-toan-trao-doi-nhiet-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/10/-9-Luyen-tap-Bai-toan-trao-doi-nhiet-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","1/7/2026","1/7/2026"
"1039","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Luyện tập - Bài toán trao đổi nhiệt","rJANGfgyYOm1rGxD71aK","2 Video chữa chi tiết Bài tập minh hoạ","hls","b2:2k9 Lý VNA/10/Video-chua-chi-tiet-Bai-tap-minh-hoa-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/10/Video-chua-chi-tiet-Bai-tap-minh-hoa-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","1/7/2026","1/7/2026"
"1040","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Đồ thị sự chuyển thể","acIEBcJLysBu9LQV2j7m","Đồ thị sự chuyển thể","hls","b2:2k9 Lý VNA/10/do-thi-su-chuyen-the-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/10/do-thi-su-chuyen-the-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","1/7/2026","1/7/2026"
"1041","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","ĐỀ KIỂM TRA TOÀN DIỆN - VẬT LÍ 12","D7ABDwJEfIKFVSPIUqMo","Live chữa đề kiểm tra chương 1 Số 2","hls","b2:2k9 Lý VNA/10/Live-chua-de-kiem-tra-chuong-1-So-2-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/10/Live-chua-de-kiem-tra-chuong-1-So-2-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","1/7/2026","1/7/2026"
"1042","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Luyện tập - Bài tập biện luận chuyển pha","hIicaKIXHspgsyQIq2WA","Luyện tập - Bài tập biện luận chuyển pha","hls","b2:2k9 Lý VNA/10/Luyen-tap-Bai-tap-bien-luan-chuyen-pha-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/10/Luyen-tap-Bai-tap-bien-luan-chuyen-pha-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","1/7/2026","1/7/2026"
"1043","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Luyện tập - Bài tập biện luận chuyển pha","FCuNN0rEr9GbPaiMlPwY","Chữa bài tập - Biện luận chuyển pha","hls","b2:2k9 Lý VNA/11/Chua-bai-tap-Bien-luan-chuyen-pha-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/11/Chua-bai-tap-Bien-luan-chuyen-pha-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","6/7/2026","6/7/2026"
"1044","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Tổng Ôn Lí Thuyết Vật Lí Nhiệt","M0cDB1p2s6y6T9z5sLGp","Tổng Ôn Lí Thuyết Vật Lí Nhiệt - Tiết 1","hls","b2:2k9 Lý VNA/11/Tong-On-Li-Thuyet-Vat-Li-Nhiet-Tiet-1-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/11/Tong-On-Li-Thuyet-Vat-Li-Nhiet-Tiet-1-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","6/7/2026","6/7/2026"
"1045","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Tổng Ôn Lí Thuyết Vật Lí Nhiệt","JMdef2kXY6uXF1U1UEwR","Tổng Ôn Lí Thuyết Vật Lí Nhiệt - Tiết 2","hls","b2:2k9 Lý VNA/11/Tong-On-Li-Thuyet-Vat-Li-Nhiet-Tiet-2-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/11/Tong-On-Li-Thuyet-Vat-Li-Nhiet-Tiet-2-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","6/7/2026","6/7/2026"
"1046","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I (Đợt 2)","VẬT LÝ NHIỆT- Lớp 12","Ôn tập thí nghiệm Nhiệt - Các câu hỏi đúng sai","2ET3z3i5nNkOQoO1U8Sr","Ôn tập thí nghiệm Nhiệt - Các câu hỏi đúng sai","hls","b2:2k9 Lý VNA/11/On-tap-thi-nghiem-Nhiet-Cac-cau-hoi-dung-sai-hls/master.m3u8","https://b2-video.sharekhoahoc.net/file/skh-videos/2k9%20L%C3%BD%20VNA/11/On-tap-thi-nghiem-Nhiet-Cac-cau-hoi-dung-sai-hls/master.m3u8?Authorization=4_0048a51ad309cc90000000001_01c5a351_bcd838_acct_WY6ncYK9jD2_D19rtAK81xyHn2o%3D&downloadUrl=https%3A%2F%2Ff004.backblazeb2.com","0","","6/7/2026","6/7/2026"
"1047","ly-2k9-vu-ngoc-anh","LÝ 2K9 - VŨ NGỌC ANH","LIVE I","VẬT LÝ NHIỆT- Lớp 12","Luyện tập: Bài toán trao đổi nhiệt","m9eBKhOayArxbueHWvVi","Luyện tập: Bài toán trao đổi nhiệt","drive","https://drive.google.com/file/d/1uUfc_ILDm5S69-tNU_2ZTr-6CV5CJMSq/view?usp=drive_link","https://drive.google.com/file/d/1uUfc_ILDm5S69-tNU_2ZTr-6CV5CJMSq/view?usp=drive_link","0","","3/5/2026","25/6/2026"
